FY_CODE,ORG_CODE,ORG_NAME,ESTATUS,MSTATUS
2008,02750000,Southampton,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2008,02760000,Southborough,,
2008,02770000,Southbridge,"Corrective Action - Subgroups",
2008,02780000,"South Hadley",,
2008,02810000,Springfield,"Corrective Action","Corrective Action"
2008,02840000,Stoneham,,
2008,02850000,Stoughton,"Improvement Year 2 - Subgroups",
2008,02870000,Sturbridge,,
2008,02880000,Sudbury,,
2008,02890000,Sunderland,,
2008,02900000,Sutton,,
2008,02910000,Swampscott,,
2008,02920000,Swansea,,
2008,02930000,Taunton,,
2008,02950000,Tewksbury,,
2008,02960000,Tisbury,,
2008,02980000,Topsfield,,
2008,03000000,Truro,,
2008,03010000,Tyngsborough,,
2008,03040000,Uxbridge,,
2008,03050000,Wakefield,,
2008,03060000,Wales,,
2008,03070000,Walpole,,
2008,03080000,Waltham,"Corrective Action - Subgroups",
2008,03090000,Ware,,
2008,03100000,Wareham,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2008,03140000,Watertown,,
2008,03150000,Wayland,,
2008,03160000,Webster,,
2008,03170000,Wellesley,,
2008,03180000,Wellfleet,,
2008,03210000,Westborough,,
2008,03220000,"West Boylston",,
2008,03230000,"West Bridgewater",,
2008,03250000,Westfield,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2008,03260000,Westford,,
2008,03270000,Westhampton,"Improvement Year 2",
2008,03300000,Weston,,
2008,03310000,Westport,,
2008,03320000,"West Springfield",,
2008,03350000,Westwood,,
2008,03360000,Weymouth,"Corrective Action - Subgroups",
2008,03370000,Whately,,
2008,03400000,Williamsburg,,
2008,03410000,Williamstown,,
2008,03420000,Wilmington,,
2008,03430000,Winchendon,,
2008,03440000,Winchester,,
2008,03460000,Winthrop,,
2008,03470000,Woburn,,"Corrective Action - Subgroups"
2008,03480000,Worcester,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2008,03500000,Wrentham,,
2008,04060000,"Northampton-Smith Vocational Agricultural",,
2008,04100000,"Excel Academy Charter (District)",,
2008,04120000,"Academy Of the Pacific Rim Charter Public (District)","Improvement Year 1 - Subgroups",
2008,04130000,"Four Rivers Charter Public (District)",,
2008,04140000,"Berkshire Arts and Technology Charter (District)","Improvement Year 2","Corrective Action"
2008,04150000,"Academy of Strategic Learning Charter (District)","Improvement Year 1",
2008,04160000,"Boston Preparatory Charter Public (District)",,
2008,04180000,"Christa McAuliffe Regional Charter Public (District)","Improvement Year 1 - Subgroups",
2008,04190000,"Smith Leadership Academy Charter Public (District)","Improvement Year 2 - Subgroups","Corrective Action"
2008,04200000,"Benjamin Banneker Charter Public (District)",,"Restructuring Year 2"
2008,04230000,"Barnstable Horace Mann Charter (District)",,"Improvement Year 1 - Subgroups"
2008,04240000,"Boston Day and Evening Academy Charter (District)","Improvement Year 1","Improvement Year 1"
2008,04270000,"Marstons Mills East HM Charter Public (District)",,
2008,04280000,"Edward Brooke Charter (District)",,
2008,04290000,"Kipp Academy Lynn Charter (District)",,
2008,04300000,"Advanced Math and Science Academy Charter (District)",,
2008,04320000,"Cape Cod Lighthouse Charter (District)",,
2008,04340000,"Champion Charter (District)","Improvement Year 1","Corrective Action"
2008,04350000,"Innovation Academy Charter (District)",,
2008,04360000,"Community Charter School of Cambridge (District)",,
2008,04370000,"City On A Hill Charter Public (District)",,
2008,04380000,"Codman Academy Charter Public (District)",,
2008,04390000,"Conservatory Lab Charter (District)",,
2008,04400000,"Community Day Charter Public (District)","Improvement Year 1 - Subgroups",
2008,04410000,"Sabis International Charter (District)","Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2008,04440000,"Neighborhood House Charter (District)",,"Improvement Year 2 - Subgroups"
2008,04450000,"Abby Kelley Foster Charter Public (District)","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2008,04460000,"Foxborough Regional Charter (District)",,
2008,04470000,"Benjamin Franklin Classical Charter Public (District)",,
2008,04490000,"Boston Collegiate Charter (District)",,
2008,04500000,"Hilltown Cooperative Charter  Public (District)",,
2008,04510000,"Robert M. Hughes Academy Charter (District)","Improvement Year 2 - Subgroups",
2008,04520000,"Health Careers Academy Charter (District)",,
2008,04530000,"Holyoke Community Charter (District)","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2008,04540000,"Lawrence Family Development Charter (District)","Restructuring Year 2 - Subgroups",
2008,04550000,"Hill View Montessori Charter Public (District)",,
2008,04560000,"Lowell Community Charter Public (District)","Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2008,04580000,"Lowell Middlesex Academy Charter (District)",,
2008,04640000,"Marblehead Community Charter (District)",,
2008,04660000,"Martha's Vineyard Charter (District)",,
2008,04680000,"Ma Academy for Math and Science",,
2008,04690000,"MATCH Charter Public High (District)",,
2008,04700000,"Mystic Valley Regional Charter (District)","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2008,04710000,"New Leadership Charter (District)","Restructuring Year 1 - Subgroups","Restructuring Year 2 - Subgroups"
2008,04740000,"North Central Charter Essential (District)","Corrective Action - Subgroups","Restructuring Year 2"
2008,04780000,"Francis W. Parker Charter Essential (District)",,
2008,04790000,"Pioneer Valley Performing Arts Charter Public (District)",,
2008,04810000,"Boston Renaissance Charter Public (District)","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups"
2008,04820000,"River Valley Charter (District)",,
2008,04830000,"Rising Tide Charter Public (District)",,
2008,04840000,"Roxbury Preparatory Charter (District)",,
2008,04850000,"Salem Academy Charter (District)",,"Improvement Year 2"
2008,04860000,"Seven Hills Charter (District)","Restructuring Year 2","Restructuring Year 1 - Subgroups"
2008,04870000,"Prospect Hill Academy Charter (District)","Improvement Year 1 - Subgroups",
2008,04880000,"South Shore Charter Public (District)","Improvement Year 1","Corrective Action - Subgroups"
2008,04890000,"Sturgis Charter Public (District)",,
2008,04900000,"Uphams Corner Charter (District)","Improvement Year 2","Corrective Action"
2008,04910000,"Atlantis Charter (District)","Improvement Year 2 - Subgroups",
2008,04920000,"Martin Luther King Jr. Charter School of Excellence (District)",,
2008,04930000,"Phoenix Charter Academy (District)",,
2008,04940000,"Pioneer Charter School of Science (District)",,
2008,04960000,"Global Learning Charter Public  (District)",,
2008,04970000,"Pioneer Valley Chinese Immersion Charter(District)",,
2008,06000000,Acton-Boxborough,,
2008,06030000,Adams-Cheshire,,
2008,06050000,Amherst-Pelham,,
2008,06100000,Ashburnham-Westminster,,
2008,06150000,Athol-Royalston,,
2008,06180000,"Berkshire Hills",,
2008,06200000,Berlin-Boylston,,
2008,06220000,Blackstone-Millville,,
2008,06250000,Bridgewater-Raynham,,"Corrective Action - Subgroups"
2008,06320000,Chesterfield-Goshen,,
2008,06350000,"Central Berkshire",,
2008,06400000,Concord-Carlisle,,
2008,06450000,Dennis-Yarmouth,,"Improvement Year 1 - Subgroups"
2008,06500000,Dighton-Rehoboth,,"Improvement Year 2 - Subgroups"
2008,06550000,Dover-Sherborn,,
2008,06580000,"Dudley-Charlton Reg",,
2008,06600000,Nauset,,
2008,06620000,"Farmington River Reg",,
2008,06650000,Freetown-Lakeville,,
2008,06700000,Frontier,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2008,06720000,Gateway,,
2008,06730000,Groton-Dunstable,,
2008,06740000,Gill-Montague,,
2008,06750000,Hamilton-Wenham,,
2008,06800000,Hampden-Wilbraham,,
2008,06830000,Hampshire,,"Corrective Action - Subgroups"
2008,06850000,Hawlemont,"Improvement Year 1",
2008,06900000,"King Philip",,
2008,06950000,Lincoln-Sudbury,,
2008,06980000,"Manchester Essex Regional",,
2008,07000000,"Marthas Vineyard",,
2008,07050000,Masconomet,,
2008,07100000,Mendon-Upton,,
2008,07150000,"Mount Greylock",,
2008,07170000,"Mohawk Trail",,
2008,07200000,Narragansett,,
2008,07250000,Nashoba,,
2008,07280000,"New Salem-Wendell",,
2008,07300000,Northboro-Southboro,,
2008,07350000,"North Middlesex",,
2008,07400000,"Old Rochester",,
2008,07450000,Pentucket,,
2008,07500000,"Pioneer Valley",,
2008,07530000,Quabbin,,
2008,07550000,"Ralph C Mahar","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2008,07600000,"Silver Lake",,
2008,07650000,"Southern Berkshire",,
2008,07660000,Southwick-Tolland,,
2008,07670000,"Spencer-E Brookfield",,
2008,07700000,Tantasqua,,
2008,07730000,Triton,,
2008,07740000,"Up-Island Regional",,
2008,07750000,Wachusett,,
2008,07780000,"Quaboag Regional",,
2008,07800000,Whitman-Hanson,,
2008,08010000,"Assabet Valley Regional Vocational Technical",,
2008,08050000,"Blackstone Valley Regional Vocational Technical",,
2008,08060000,"Blue Hills Regional Vocational Technical","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups"
2008,08100000,"Bristol-Plymouth Regional Vocational Technical",,"Improvement Year 1 - Subgroups"
2008,08150000,"Cape Cod Regional Vocational Technical",,
2008,08180000,"Franklin County Regional Vocational Technical",,
2008,08210000,"Greater Fall River Regional Vocational Technical",,
2008,08230000,"Greater Lawrence Regional Vocational Technical","Restructuring Year 1 - Subgroups","Restructuring Year 2 - Subgroups"
2008,08250000,"Greater New Bedford Regional Vocational Technical",,"Improvement Year 1 - Subgroups"
2008,08280000,"Greater Lowell Regional Vocational Technical",,"Improvement Year 1 - Subgroups"
2008,08290000,"South Middlesex Regional Vocational Technical",,
2008,08300000,"Minuteman Regional Vocational Technical",,
2008,08320000,"Montachusett Regional Vocational Technical",,
2008,08510000,"Northern Berkshire Regional Vocational Technical",,
2008,08520000,"Nashoba Valley Regional Vocational Technical",,
2008,08530000,"Northeast Metropolitan Regional Vocational Technical",,
2008,08540000,"North Shore Regional Vocational Technical",,
2008,08550000,"Old Colony Regional Vocational Technical",,
2008,08600000,"Pathfinder Regional Vocational Technical",,
2008,08710000,"Shawsheen Valley Regional Vocational Technical",,
2008,08720000,"Southeastern Regional Vocational Technical",,"Improvement Year 2 - Subgroups"
2008,08730000,"South Shore Regional Vocational Technical",,
2008,08760000,"Southern Worcester County Regional Vocational Technical",,
2008,08780000,"Tri County Regional Vocational Technical",,
2008,08790000,"Upper Cape Cod Regional Vocational Technical",,
2008,08850000,"Whittier Regional Vocational Technical",,
2008,09100000,"Bristol County Agricultural",,
2008,09130000,"Essex Agricultural Technical",,
2008,09150000,"Norfolk County Agricultural",,
2009,00000000,"State Totals","Under Review","Under Review"
2009,00010000,Abington,,
2009,00020000,Acton,,
2009,00030000,Acushnet,,"Improvement Year 1 - Subgroups"
2009,00050000,Agawam,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,00070000,Amesbury,,
2009,00080000,Amherst,,
2009,00090000,Andover,,
2009,00100000,Arlington,,
2009,00140000,Ashland,,
2009,00160000,Attleboro,,
2009,00170000,Auburn,,
2009,00180000,Avon,,
2009,00190000,Ayer,,
2009,00200000,Barnstable,,
2009,00230000,Bedford,,
2009,00240000,Belchertown,,
2009,00250000,Bellingham,,
2009,00260000,Belmont,,
2009,00270000,Berkley,,
2009,00280000,Berlin,,
2009,00300000,Beverly,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2009,00310000,Billerica,"Improvement Year 1 - Subgroups",
2009,00350000,Boston,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,00360000,Bourne,,
2009,00370000,Boxborough,,
2009,00380000,Boxford,,
2009,00390000,Boylston,,
2009,00400000,Braintree,,
2009,00410000,Brewster,"Improvement Year 1 - Subgroups",
2009,00430000,Brimfield,,
2009,00440000,Brockton,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,00450000,Brookfield,,
2009,00460000,Brookline,,
2009,00480000,Burlington,,
2009,00490000,Cambridge,,"Improvement Year 1 - Subgroups"
2009,00500000,Canton,,
2009,00510000,Carlisle,,
2009,00520000,Carver,,
2009,00550000,Chatham,,
2009,00560000,Chelmsford,,
2009,00570000,Chelsea,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,00610000,Chicopee,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,00630000,Clarksburg,,
2009,00640000,Clinton,,
2009,00650000,Cohasset,,
2009,00670000,Concord,,
2009,00680000,Conway,,
2009,00710000,Danvers,,
2009,00720000,Dartmouth,,"Improvement Year 1 - Subgroups"
2009,00730000,Dedham,"Improvement Year 1 - Subgroups",
2009,00740000,Deerfield,,"Improvement Year 1 - Subgroups"
2009,00770000,Douglas,,
2009,00780000,Dover,,
2009,00790000,Dracut,,
2009,00820000,Duxbury,,
2009,00830000,"East Bridgewater",,
2009,00850000,Eastham,,
2009,00860000,Easthampton,,
2009,00870000,"East Longmeadow",,
2009,00880000,Easton,,
2009,00890000,Edgartown,,
2009,00910000,Erving,,
2009,00930000,Everett,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,00940000,Fairhaven,,
2009,00950000,"Fall River","Corrective Action","Corrective Action"
2009,00960000,Falmouth,"Improvement Year 1 - Subgroups",
2009,00970000,Fitchburg,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,00980000,Florida,,
2009,00990000,Foxborough,,
2009,01000000,Framingham,,
2009,01010000,Franklin,,
2009,01020000,Freetown,,
2009,01030000,Gardner,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,01050000,Georgetown,,
2009,01070000,Gloucester,,"Corrective Action - Subgroups"
2009,01090000,Gosnold,,
2009,01100000,Grafton,,
2009,01110000,Granby,,
2009,01120000,Granville,,"Improvement Year 2"
2009,01140000,Greenfield,,"Corrective Action"
2009,01170000,Hadley,,
2009,01180000,Halifax,"Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups"
2009,01210000,Hancock,,
2009,01220000,Hanover,,
2009,01250000,Harvard,,
2009,01260000,Harwich,,
2009,01270000,Hatfield,,
2009,01280000,Haverhill,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,01310000,Hingham,,
2009,01330000,Holbrook,"Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2009,01350000,Holland,"Improvement Year 1 - Subgroups",
2009,01360000,Holliston,,
2009,01370000,Holyoke,"Corrective Action","Corrective Action"
2009,01380000,Hopedale,,
2009,01390000,Hopkinton,,
2009,01410000,Hudson,"Improvement Year 1 - Subgroups",
2009,01420000,Hull,,
2009,01440000,Ipswich,,
2009,01450000,Kingston,,
2009,01460000,Lakeville,,
2009,01480000,Lanesborough,,
2009,01490000,Lawrence,"Corrective Action","Corrective Action - Subgroups"
2009,01500000,Lee,,
2009,01510000,Leicester,,
2009,01520000,Lenox,,
2009,01530000,Leominster,"Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2009,01540000,Leverett,,"Improvement Year 1 - Subgroups"
2009,01550000,Lexington,,
2009,01570000,Lincoln,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2009,01580000,Littleton,,
2009,01590000,Longmeadow,,
2009,01600000,Lowell,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,01610000,Ludlow,,
2009,01620000,Lunenburg,,
2009,01630000,Lynn,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,01640000,Lynnfield,,
2009,01650000,Malden,"Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2009,01670000,Mansfield,,
2009,01680000,Marblehead,,
2009,01690000,Marion,,
2009,01700000,Marlborough,"Improvement Year 1 - Subgroups","Corrective Action - Subgroups"
2009,01710000,Marshfield,,
2009,01720000,Mashpee,,
2009,01730000,Mattapoisett,,
2009,01740000,Maynard,,
2009,01750000,Medfield,,
2009,01760000,Medford,,"Corrective Action - Subgroups"
2009,01770000,Medway,,
2009,01780000,Melrose,,
2009,01810000,Methuen,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,01820000,Middleborough,,
2009,01840000,Middleton,,
2009,01850000,Milford,,
2009,01860000,Millbury,,
2009,01870000,Millis,,
2009,01890000,Milton,,
2009,01910000,Monson,,
2009,01960000,Nahant,,
2009,01970000,Nantucket,,
2009,01980000,Natick,,
2009,01990000,Needham,,
2009,02010000,"New Bedford","Corrective Action","Corrective Action"
2009,02040000,Newburyport,,
2009,02070000,Newton,,
2009,02080000,Norfolk,,
2009,02090000,"North Adams",,
2009,02100000,Northampton,,
2009,02110000,"North Andover",,
2009,02120000,"North Attleborough",,
2009,02130000,Northborough,,
2009,02140000,Northbridge,,
2009,02150000,"North Brookfield",,
2009,02170000,"North Reading",,
2009,02180000,Norton,,
2009,02190000,Norwell,,
2009,02200000,Norwood,,
2009,02210000,"Oak Bluffs","Improvement Year 2 - Subgroups",
2009,02230000,Orange,"Corrective Action - Subgroups",
2009,02240000,Orleans,,
2009,02260000,Oxford,,
2009,02270000,Palmer,,
2009,02290000,Peabody,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,02300000,Pelham,,
2009,02310000,Pembroke,,
2009,02340000,Petersham,,
2009,02360000,Pittsfield,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,02380000,Plainville,,
2009,02390000,Plymouth,"Improvement Year 2 - Subgroups",
2009,02400000,Plympton,,
2009,02420000,Provincetown,,
2009,02430000,Quincy,,"Improvement Year 1 - Subgroups"
2009,02440000,Randolph,"Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2009,02460000,Reading,,
2009,02480000,Revere,"Corrective Action - Subgroups",
2009,02490000,Richmond,,
2009,02500000,Rochester,"Improvement Year 1 - Subgroups",
2009,02510000,Rockland,,
2009,02520000,Rockport,,
2009,02530000,Rowe,,
2009,02580000,Salem,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,02610000,Sandwich,,
2009,02620000,Saugus,,
2009,02630000,Savoy,,
2009,02640000,Scituate,,
2009,02650000,Seekonk,,
2009,02660000,Sharon,,
2009,02690000,Sherborn,,
2009,02700000,Shirley,,
2009,02710000,Shrewsbury,,
2009,02720000,Shutesbury,,
2009,02730000,Somerset,,
2009,02740000,Somerville,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,02750000,Southampton,"Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2009,02760000,Southborough,,
2009,02770000,Southbridge,"Corrective Action - Subgroups",
2009,02780000,"South Hadley",,
2009,02810000,Springfield,"Corrective Action","Corrective Action"
2009,02840000,Stoneham,,
2009,02850000,Stoughton,"Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups"
2009,02870000,Sturbridge,,
2009,02880000,Sudbury,,
2009,02890000,Sunderland,,
2009,02900000,Sutton,,
2009,02910000,Swampscott,,
2009,02920000,Swansea,,
2009,02930000,Taunton,,
2009,02950000,Tewksbury,,
2009,02960000,Tisbury,,
2009,02980000,Topsfield,,
2009,03000000,Truro,,
2009,03010000,Tyngsborough,,
2009,03040000,Uxbridge,,
2009,03050000,Wakefield,,
2009,03060000,Wales,,
2009,03070000,Walpole,,
2009,03080000,Waltham,"Corrective Action - Subgroups",
2009,03090000,Ware,,
2009,03100000,Wareham,,"Corrective Action - Subgroups"
2009,03140000,Watertown,,
2009,03150000,Wayland,,
2009,03160000,Webster,,
2009,03170000,Wellesley,,
2009,03180000,Wellfleet,,
2009,03210000,Westborough,,
2009,03220000,"West Boylston",,
2009,03230000,"West Bridgewater",,
2009,03250000,Westfield,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,03260000,Westford,,
2009,03270000,Westhampton,"Improvement Year 2",
2009,03300000,Weston,,
2009,03310000,Westport,,
2009,03320000,"West Springfield",,"Improvement Year 1 - Subgroups"
2009,03350000,Westwood,,
2009,03360000,Weymouth,"Corrective Action - Subgroups",
2009,03370000,Whately,,
2009,03400000,Williamsburg,,
2009,03410000,Williamstown,,
2009,03420000,Wilmington,,
2009,03430000,Winchendon,,
2009,03440000,Winchester,,
2009,03460000,Winthrop,,
2009,03470000,Woburn,,"Corrective Action - Subgroups"
2009,03480000,Worcester,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2009,03500000,Wrentham,,
2009,04060000,"Northampton-Smith Vocational Agricultural","Improvement Year 1 - Subgroups","Improvement Year 1"
2009,04100000,"Excel Academy Charter (District)",,
2009,04120000,"Academy Of the Pacific Rim Charter Public (District)","Improvement Year 1 - Subgroups",
2009,04130000,"Four Rivers Charter Public (District)",,
2009,04140000,"Berkshire Arts and Technology Charter Public (District)","Corrective Action - Subgroups","Restructuring Year 1"
2009,04150000,"Academy of Strategic Learning Charter (District)","Improvement Year 1",
2009,04160000,"Boston Preparatory Charter Public (District)",,
2009,04180000,"Christa McAuliffe Regional Charter Public (District)","Improvement Year 1 - Subgroups",
2009,04190000,"Smith Leadership Academy Charter Public (District)","Corrective Action - Subgroups","Restructuring Year 1"
2009,04200000,"Benjamin Banneker Charter Public (District)",,"Restructuring Year 2"
2009,04230000,"Barnstable Horace Mann Charter (District)",,"Improvement Year 1 - Subgroups"
2009,04240000,"Boston Day and Evening Academy Charter (District)","Improvement Year 2","Improvement Year 2"
2009,04270000,"Marstons Mills East HM Charter Public (District)",,
2009,04280000,"Edward Brooke Charter (District)",,
2009,04290000,"KIPP Academy Lynn Charter (District)",,
2009,04300000,"Advanced Math and Science Academy Charter (District)",,
2009,04320000,"Cape Cod Lighthouse Charter (District)",,
2009,04350000,"Innovation Academy Charter (District)",,
2009,04360000,"Community Charter School of Cambridge (District)",,
2009,04370000,"City On A Hill Charter Public (District)",,
2009,04380000,"Codman Academy Charter Public (District)",,
2009,04390000,"Conservatory Lab Charter (District)",,"Improvement Year 1"
2009,04400000,"Community Day Charter Public (District)",,
2009,04410000,"Sabis International Charter (District)","Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2009,04440000,"Neighborhood House Charter (District)",,
2009,04450000,"Abby Kelley Foster Charter Public (District)","Improvement Year 2 - Subgroups","Corrective Action - Subgroups"
2009,04460000,"Foxborough Regional Charter (District)","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2009,04470000,"Benjamin Franklin Classical Charter Public (District)",,
2009,04490000,"Boston Collegiate Charter (District)","Improvement Year 1 - Subgroups",
2009,04500000,"Hilltown Cooperative Charter  Public (District)",,
2009,04520000,"Health Careers Academy Charter (District)",,
2009,04530000,"Holyoke Community Charter (District)","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2009,04540000,"Lawrence Family Development Charter (District)",,
2009,04550000,"Hill View Montessori Charter Public (District)",,
2009,04560000,"Lowell Community Charter Public (District)","Restructuring Year 1 - Subgroups","Corrective Action - Subgroups"
2009,04580000,"Lowell Middlesex Academy Charter (District)",,
2009,04640000,"Marblehead Community Charter Public (District)",,
2009,04660000,"Martha's Vineyard Charter (District)",,
2009,04680000,"Ma Academy for Math and Science",,
2009,04690000,"MATCH Charter Public High (District)",,
